Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Conductividad EF,Conductividad SF,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-06-24 08:32:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90202945128996,36.924953533456325,36.79530359942757,0.0,14.03412532136259,13.993055802509144,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90202945128996,36.924953533456325,36.79530359942757,0.0,14.03412532136259,13.993055802509144,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.935393991974394,36.872186611116746,37.00337663350662,0.0,13.998667625024058,14.045770047339715,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.936511905089624,37.277876948613624,36.88801803470896,0.0,13.974113182505437,13.982835645567382,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.755406620580764,36.962705003479144,36.85414239993944,0.0,14.049720443786466,14.048776839077467,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90287179606619,37.13452921794171,37.12013238069477,0.0,14.019444862483283,13.963849766469885,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05814928999347,36.86988818371765,36.87971428630968,0.0,14.012838820555945,13.953639987669039,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07445154651766,36.81065605465807,37.163426380178144,0.0,13.965201057518998,13.980928438765893,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.626847894297164,37.03686404452522,36.994614582424646,0.0,13.997130618510585,14.026253892690697,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.758556319892044,37.04256113112326,36.76024606433209,0.0,13.9786710653166,14.049008466282615,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71201454786608,37.145891748388756,37.05228642210927,0.0,14.029293323780111,13.970679359682677,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6665820638182,36.92054457922249,36.747443563853366,0.0,13.950426000579597,13.980237253931513,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.964044266902754,37.22193284178703,37.08303588018691,0.0,13.975321800205354,13.989191322734825,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.551358881941134,36.92594565236589,36.93912270511918,0.0,13.985074419661114,13.960626718992385,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.00426586888073,37.09749913803353,36.78674629236621,0.0,14.029428452996513,14.015867232758634,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82443729338153,37.16210184859655,37.0585076109094,0.0,14.024793676011413,14.035297422498624,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65961845869448,37.32722935030953,37.16403669528959,0.0,14.048660211789038,13.988805197306794,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68983122352501,37.00345489497665,37.28587070720079,0.0,13.997445467092064,14.017730774486012,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.009701850781454,36.989042183877146,37.22580328836425,0.0,13.962650495624501,13.962116895914281,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6556641835786,36.879255570948985,36.730652620404655,0.0,13.962647223925298,13.960845469684795,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98520382095116,37.217283267040536,37.223715430846966,0.0,14.011839326523857,13.97521631170813,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84157559187199,37.395193034227844,37.0046189790563,0.0,13.965751924344053,13.955962434018224,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.059846883565505,37.233215958541855,36.90004780284451,0.0,14.03017726755646,13.967682368932943,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88937871607853,37.22651537657557,36.89832398882592,0.0,13.954285678073612,14.01347144480018,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76487318500802,36.88202543711371,36.70472562010633,0.0,13.985970324172811,13.983706593204753,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74106335392998,36.82390584979073,36.788011790704175,0.0,14.026636086862261,13.979317310465722,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.828433942949836,36.978961459330584,37.15973804654822,0.0,13.989796752314101,14.018973130890354,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91623863815489,36.95159596475893,36.70989892254553,0.0,13.977364592038782,13.950490343424736,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79903810026606,37.00863838390437,36.74858467879929,0.0,14.019396121940076,13.97524004772726,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.688116971541,37.101572025881,37.26781474669468,0.0,13.990894110532684,13.96446529546109,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99722186840495,36.818689998589775,36.77462166251085,0.0,14.018066244193617,13.973665729284118,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.874226867081276,37.10250806151893,37.00446155872195,0.0,14.012587330608477,13.952418105116706,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68031776435378,37.08005667918402,37.02311653392274,0.0,13.986258334870811,14.040366472994295,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64002598625163,36.87962888884327,37.289337323252894,0.0,13.978264765479329,13.96438340704718,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.665293653769304,37.036763144183624,37.173956557557254,0.0,14.006383483070172,13.98417371101233,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88060454520586,36.81538365808547,36.901085256720215,0.0,13.999153298402993,14.037372634868301,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.672167402675846,37.154470699269694,36.70774362912928,0.0,14.022497168395297,13.972606788253943,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64981791130698,37.04575852219497,36.79931690015051,0.0,14.04173025186494,13.986478525113636,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76526963464775,37.13070634131005,37.24041652480736,0.0,13.980457833479187,14.04452499658404,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24 08:32:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.818162373592756,37.381105738939866,36.77988968329958,0.0,13.998211968423936,14.021303008640457,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
