Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-06-17 16:33:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86677338686099,36.8488595919443,36.771528874051505,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86677338686099,36.8488595919443,36.771528874051505,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82553993913852,37.38033602868442,36.824383553572005,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61393658486139,37.274952472723186,36.93760346645643,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73962266512272,36.95008686361808,37.08200772813805,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81746792639925,37.20988754088404,37.173609646408714,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61336571056414,36.939341040254675,37.28344098034585,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97498881508081,37.160727290024376,37.179016750431344,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53466612782185,37.17392579419751,36.823270784798694,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.59842711914731,37.180472634628224,36.95172491472787,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.671926854985735,37.014613246478746,37.12895790491314,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88043225175038,37.329201091715035,36.9962842091908,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83234735942101,37.3846473284686,37.179924990689955,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57258039905631,37.22962996174396,36.758248803703914,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.534562420743555,37.26482411692562,37.039039976566734,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.912216353995234,37.067443936388926,37.042386222799,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77661814575195,37.012116666286595,36.70747786333635,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.071490303405014,36.86968683461555,36.77222882739741,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57251583125646,37.22631641138246,37.11693252376225,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.602725426974864,37.208507683531515,36.974942137446625,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69044856739759,37.16572960155794,36.76710691475894,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0373196997282,36.983297485305805,37.212864698361905,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.735124736282735,37.169613490733575,36.77858083300929,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62723750201777,36.906712461340966,36.74847426187834,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07852878017004,37.33510072711805,36.77758603526573,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88709319257223,37.338438395195055,36.93034301213704,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05632773805114,37.092174529282666,37.09012621640495,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73417995033879,36.93020001810084,36.736103880316655,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87406188769676,36.85847221498373,37.181642396254595,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.60164665749282,37.11202203942075,36.79301306715708,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 16:33:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7572801392745,37.02294544202383,37.147792229188425,0.0,0.0,35.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
