Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Conductividad EF,Conductividad SF,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-06-26 14:41:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.642659809914555,37.251746460936765,37.04991009955311,14.0,13.988679654661158,13.984635513603754,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88925733065356,37.13777049460933,36.95687384815156,14.0,13.987528423010627,13.954855391175453,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05998600065995,36.887179650861846,37.03612316924504,14.0,14.02753545305725,14.028815787684822,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.617855474276624,36.802969979851845,36.96737153400028,14.0,14.00788519566964,14.037018777530443,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75338432498542,37.03411761599808,36.85653032276413,14.0,13.979792821685013,13.950250949597267,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.795085457566344,36.97406758570938,37.175500541785205,14.0,13.984505925937105,14.008330729074485,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.804598363527695,37.224040574410665,37.20329101108867,14.0,13.95247853665568,14.032406836606098,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.78552400246749,36.884065939893496,36.84875049290685,14.0,14.032305433347997,14.013969277311809,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.941029818469325,37.11959974291152,36.71574393459047,14.0,14.00567524496057,13.953075641364528,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.969009392721276,37.064851381206736,36.84756908561887,14.0,14.049842616725568,14.000245157415119,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01110931760914,37.186255367814894,36.878287719792624,14.0,14.03724371480567,13.952539045362114,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.544930766513225,36.95018823389455,36.98944080664063,14.0,14.016166154761333,14.047531871972463,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93864855711929,37.11480069955658,37.18142422259959,14.0,13.962324894347631,13.95582229836717,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.693363245357055,37.238213075250876,36.88748506732875,14.0,13.961343320954539,13.950481447328016,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01907686271872,37.27814736941743,36.81991871577924,14.0,13.96254824754442,14.039115429158548,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05106014110338,37.1420023252094,37.12069614877319,14.0,14.03497461796305,14.011248325445692,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04601309662087,37.00870801787362,37.025247178463054,14.0,14.007135276116276,13.987859216856725,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.818696417642094,37.25608168508194,37.0408424588815,14.0,14.029798767916827,13.959330347023407,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01349436134931,37.39702434905747,37.180421526847006,14.0,13.979534515296438,13.95753083935137,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.60916471563509,36.94142524461436,37.26369662587167,14.0,13.976084722227979,14.049307132046115,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26 14:41:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.00698464236656,37.24486429116734,36.789807191060675,14.0,13.984544259790663,14.009262279939113,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
