Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-06-18 12:46:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91042717619223,37.35180381922563,36.73460678641238,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91543528886767,37.35441224873725,37.17850680073072,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.585600657821814,36.95655509582985,37.01215494309703,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04677531040975,36.94337295029826,37.22635000792651,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07892375846936,37.082415357391234,37.068115750270834,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81321421314193,37.00679552047603,37.26770384307829,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.654797838877656,37.025063767635174,37.028910004197556,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.724796986590185,37.250754010965345,36.73742912051933,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.781158874507184,37.37477318944031,37.11135351299761,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.696252525750864,36.90957826987671,37.0363671751424,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67563556286241,36.96407235636004,36.732271171328584,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.078880021213685,36.818524048610875,37.081034568525254,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.536080189217735,36.99863406264425,37.29422515623955,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91313901676391,37.266808215633695,37.21596082399983,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85782925454667,37.114971441569764,36.91045766252056,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95621118746965,37.36928361062217,37.04977917767429,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03280226637964,36.933927867284204,37.205299455485026,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57355488383372,37.32348113954211,36.982418860233054,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.54183760152123,37.031358344415175,37.10432737360579,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82640040614178,36.85120148102577,36.75305629943362,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09229636736441,36.99533933484116,37.153738530997146,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.59046933648465,37.33236176069442,37.07288293936132,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.503717609187134,36.82755555028121,37.092754381708374,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74896948076368,37.03749855740847,36.93181701182295,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.781554417483264,37.157994018713715,37.18535524398771,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.560361453096725,37.0769616267344,37.082673603066034,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.690468179716156,37.34584173033045,36.78865664153707,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97634866884181,36.80079554202856,36.821913427817336,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.963517357709684,37.28100057302124,36.869486715496144,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79741341356928,36.87024143089421,37.138155623030045,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84654262511377,37.11699553372414,36.78166575145797,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79346118383073,37.1635276255233,36.76076157633598,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18 12:46:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84755030539613,37.29126301932009,37.225045656482074,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
