Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-06-17 09:29:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.611612638966406,37.02060645657451,36.835215321472795,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.993414009243885,37.20725079020542,36.99129812426187,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.611484088866305,37.29917426777129,37.17607565719948,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90161956050077,37.09112180681337,37.01775802948939,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.673360017285546,36.878849886634,36.970747205885,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86761827496319,37.1900005142474,37.1165498937281,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01408112940245,37.37020337078759,37.28857848450023,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51217691155087,36.84188856784841,37.23496681493334,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.842639119812816,36.93047803644749,37.10733772280439,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.869941019435664,37.19472777049959,36.86249201113687,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.02307262101334,37.16450456369636,36.75096169921017,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.717878421288496,36.9392180630532,37.05709300764936,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56316189895478,36.875003926702014,37.001480423105185,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17 09:29:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.700861346488374,36.855126928739146,37.19293702789294,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
