Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Conductividad EF,Conductividad SF,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire,Cond. Sensor patrón,Temp. Sensor patrón,Cond. Sensor raw
2026-07-27 12:46:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52010495882992,37.37769174435171,37.167961836428425,15.0,14.00969495637996,13.992939061219646,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.740307015440415,37.340802313081916,36.74334624319654,15.0,13.987738568454875,14.013339429210852,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.034671839527434,37.07984182792585,36.76801157412604,15.0,14.007611555665246,14.045747268948068,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69112598138311,36.90714973439124,37.1559257595275,15.0,13.950667185335085,13.994461175179124,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71314128741206,36.87229864750386,36.97628879841652,15.0,13.966540845124086,14.00342888929417,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.755955231672424,37.21714388561179,36.80217199438012,15.0,14.024570212563425,14.013701246704864,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.064174918489826,37.10284648353047,36.74851269685711,15.0,14.047071363841086,14.005073447888172,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0304079847579,36.972194998773084,37.01139707987535,15.0,14.034802794969734,14.012186178526825,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97564825908282,36.824417845499106,36.771701027013115,15.0,13.971348547375213,14.01307941231944,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27 12:46:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72355244419172,37.13250303381778,36.94221124381316,15.0,14.016248914782818,13.966061874783847,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
