Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire
2026-03-09 13:54:24.648,15.960306209242983,-0.4012565445026178,-0.4425130890052356,18.19908605862783,3.599003506181953,1.079405654450261,1.4313857591623027,-0.041601255886970265,22.136752136752136,21.306471306471305,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:29.647,33.69896512616955,-0.44150087260034904,-0.44254799301919723,0.7540342728014554,4.80808267207972,0.6859099476439791,1.3736249214659668,-0.04326923076923068,22.49084249084249,20.805860805860807,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:34.650,7.855755599659767,-0.034031413612565446,-0.44258289703315884,0.7831008725127118,14.01776157962724,0.8086517277486903,1.3988952879581151,-0.04425039246467809,21.782661782661783,17.77777777777778,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:39.644,19.127232775730082,-0.02062827225130887,-0.4424432809773124,0.7801305630531683,9.711662668389001,0.980129214659685,1.3808450261780105,-0.043072998430141375,21.92918192918193,20.866910866910867,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:44.644,33.698327190246665,-0.4414310645724258,-0.4426178010471204,0.7667641704852167,5.4790551762317765,0.6750797905759179,1.3916751832460716,-0.044054160125588784,22.16117216117216,20.610500610500612,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:49.646,4.6505528777998295,0.23249563699825476,-0.44254799301919723,0.7913753060071559,13.58387156301901,0.8429472251308909,1.4025053403141368,-0.04454474097331249,21.123321123321123,20.89133089133089,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:54.647,5.385667706265949,0.5121465968586388,-0.44258289703315884,0.8074998430732542,11.6643753460048,0.9115382198952879,1.4187505759162287,-0.043661695447409735,21.514041514041516,17.61904761904762,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:54:59.644,33.69194783101786,-0.4416404886561955,-0.44272251308900523,0.7784332433619978,4.434812696069385,0.7472808376963367,1.3790400000000016,-0.043759811616954386,22.075702075702075,20.183150183150182,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:04.642,14.803303090445137,-0.17581151832460734,-0.4426876090750436,0.7939212855439095,13.53197084332903,0.7238154973821973,1.3970902617801064,-0.04238618524332814,22.05128205128205,19.914529914529915,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:09.638,4.7073291749362065,0.37214659685863866,-0.44272251308900523,0.8036808737681235,12.8888171249308,0.8790477486911003,1.3934802094240846,-0.04317111459968603,21.721611721611723,20.512820512820515,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:14.650,0.5063084774595972,-0.4451657940663176,-0.44254799301919723,18.665000313853493,0.9973242295626501,0.7165953926701579,1.4205556020942416,-0.04356357927786508,21.58730158730159,20.32967032967033,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:19.642,-0.7893393819109726,-0.4419197207678883,-0.4425130890052356,18.676032891846084,-0.355831334194501,0.7996265968586378,1.4349958115183246,-0.04326923076923068,21.88034188034188,20.085470085470085,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:24.647,-0.8803515735752765,-0.4418499127399651,-0.442478184991274,18.6751842320005,-0.6028787599188044,0.8104567539267032,1.4404108900523551,-0.043072998430141375,22.014652014652015,20.244200244200243,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:29.650,-0.8888573858803516,-0.4418150087260035,-0.4424432809773124,18.670304437888394,-0.6929784093006093,0.8104567539267032,1.4205556020942416,-0.04336734693877555,21.94139194139194,19.816849816849818,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:34.640,-0.889920612418486,-0.4418848167539267,-0.4424083769633508,18.675608561923294,-0.7137386971766012,0.797821570680629,1.4422159162303683,-0.043661695447409735,21.892551892551893,20.842490842490843,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:39.650,-0.8922597108023814,-0.4418150087260035,-0.4424083769633508,18.668182788274432,-0.7232884295995573,0.797821570680629,1.413335497382198,-0.04346546310832021,21.843711843711844,20.573870573870575,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:44.648,-0.8956620357244118,-0.4418499127399651,-0.4424432809773124,18.668182788274432,-0.739066248385311,0.8050416753926685,1.4295807329842938,-0.043072998430141375,21.916971916971917,20.854700854700855,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:49.647,-0.8941735185710236,-0.4419197207678883,-0.4425130890052356,18.666909798506055,-0.7407270714153906,0.8050416753926685,1.445825968586386,-0.0429748822605965,21.978021978021978,20.463980463980462,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:54.650,-0.8931102920328892,-0.4419197207678883,-0.442478184991274,18.668394953235826,-0.7436335117180288,0.797821570680629,1.3916751832460716,-0.04356357927786508,21.916971916971917,20.854700854700855,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:55:59.647,-0.8907711936489937,-0.4418848167539267,-0.442478184991274,18.667970623313035,-0.7436335117180288,0.7996265968586378,1.4187505759162287,-0.04336734693877555,21.86813186813187,20.354090354090353,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:56:04.650,-0.8950240998015313,-0.4418150087260035,-0.442478184991274,18.669031448120016,-0.7411422771729101,0.7942115183246073,1.4602661780104729,-0.044054160125588784,21.904761904761905,20.854700854700855,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:56:09.651,-0.8848171250354406,-0.4418848167539267,-0.44258289703315884,18.66754629339024,-0.7452943347481085,0.797821570680629,1.4801214659685862,-0.043759811616954386,22.03907203907204,20.757020757020758,0.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 13:56:14.641,-0.8816274454210374,-0.4419895287958115,-0.4425130890052356,13.103520180779611,-0.7444639232330686,0.7942115183246073,1.4837315183246083,-0.04317111459968603,21.855921855921856,20.525030525030527,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
