Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire
2026-03-10 10:15:33.044,17.266161043379643,-0.3345200698080279,-0.44254799301919723,1.5755370033268479,3.299224949252629,1.0342799999999992,1.4674862827225121,-0.004120879120879165,32.62515262515262,28.168498168498168,52.36332313248834,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:15:38.044,33.70045364332294,-0.4418848167539267,-0.4426178010471204,7.280016320381643,5.080042443255213,0.7942115183246073,1.4566561256544512,-0.005886970172684459,32.295482295482294,28.510378510378512,95.84070039717312,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:15:43.043,16.125744258576695,0.15773123909249567,-0.4426178010471204,6.058582637624757,15.008027311312054,0.5902435602094249,1.4404108900523551,-0.005690737833594932,31.66056166056166,28.656898656898658,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:15:48.043,13.407924581797563,0.8820942408376964,-0.44275741710296684,1.5956926746594695,11.865334932644398,0.9476387434554974,1.445825968586386,-0.006770015698587217,30.83028083028083,29.157509157509157,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:15:53.042,33.70130422455344,-0.4416404886561955,-0.442652705061082,8.366513087690665,5.295119025650489,0.6660546596858655,1.4512410471204205,-0.006181318681318637,30.488400488400487,25.07936507936508,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:15:58.043,30.067195917210093,-0.4207329842931937,-0.44254799301919723,7.5233695311028805,10.774174201882264,0.34475999999999835,1.4368008376963335,-0.006083202511773985,30.866910866910867,28.388278388278387,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:03.036,5.629359228806351,1.520279232111693,-0.44272251308900523,1.5793559726319746,13.174478686104447,0.8718276439790568,1.4494360209424075,-0.00657378335949769,30.781440781440782,29.304029304029303,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:08.044,33.7040686135526,-0.44171029668411865,-0.442652705061082,8.401944636243801,5.24321830596051,0.8772427225130874,1.4295807329842938,-0.005494505494505406,31.147741147741147,29.523809523809526,92.35245987453918,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:13.039,25.11107173235044,-0.39284467713787086,-0.4426876090750436,7.853498211035089,12.903764532201514,0.6281491099476432,1.45846115183246,-0.005200156985871227,30.842490842490843,29.621489621489623,68.19139740027482,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:18.035,5.418415083640489,1.4989877835951135,-0.4426876090750436,1.5738396836356772,14.023159254474992,0.8248969633507862,1.4349958115183246,-0.006671899529042341,30.964590964590965,27.912087912087912,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:23.043,33.696626027785655,-0.44171029668411865,-0.4426178010471204,4.0304977716402,7.937903672264257,1.0270598952879597,1.4494360209424075,-0.00657378335949769,31.208791208791208,28.55921855921856,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:28.044,32.67677913240715,-0.43204188481675393,-0.442478184991274,8.422100307576423,7.950359844989852,0.3718353926701554,1.4476309947643986,-0.006671899529042341,31.086691086691086,28.083028083028083,64.18070323728281,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:33.042,5.469024666855684,1.5493193717277487,-0.44254799301919723,1.2628058502291146,13.677292858460973,0.8519723560209432,1.4386058638743462,-0.00598508634222911,31.684981684981686,29.413919413919412,100.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:38.041,17.852211511199318,0.6506457242582897,-0.44254799301919723,1.6631611323834026,10.910361690348772,0.965689005235602,1.4602661780104729,-0.007456828885400225,31.37973137973138,30.12210012210012,97.5776319367932,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-10 10:16:43.043,33.71321236178055,-0.4416055846422339,-0.4425130890052356,8.529667943004203,5.6148274589407645,0.6678596858638743,1.4566561256544512,-0.005396389324960753,31.70940170940171,28.54700854700855,78.72404198652373,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
