Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire
2026-03-09 17:36:34.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.133089133089133,31.965811965811966,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:36:39.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.206349206349206,32.014652014652015,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:36:44.280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12087912087912,31.965811965811966,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:36:49.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.194139194139193,32.014652014652015,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:36:54.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.194139194139193,32.002442002442,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:36:59.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.096459096459096,31.916971916971917,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:04.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16971916971917,31.978021978021978,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:09.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.145299145299145,31.978021978021978,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:14.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10866910866911,31.916971916971917,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:19.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18192918192918,32.002442002442,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:24.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.133089133089133,31.965811965811966,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-03-09 17:37:29.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.157509157509157,31.965811965811966,0.0,0.0,0.0,0.0,N/A,1.0,0.0,1.0,0.0,1.0,1.0,0.0
