Timestamp,PT-3,PT-4,PT-5,PT-6,PT-7,PT-8,PT-9,PT-10,Temperatura EF,Temperatura SF,Temperatura Tanque,Setpoint Conductividad,Salida Conductividad,Setpoint Temperatura,Presión Transmembrana,Nivel,Valvula 27,C. Deareación,Protector Calefactor,Aire en Sangre,Sangre en dializante,Purga de aire
2026-03-09 15:37:48.504,12.004252906152537,-0.37493891797556717,-0.43636998254799303,7.422591174439771,3.160131020483483,1.0902358115183262,1.4349958115183246,-0.042582417582417674,24.81074481074481,23.57753357753358,0.0,0.0,0.0,35.0,N/A,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:37:53.500,33.71767791324071,-0.4416055846422339,-0.44254799301919723,1.3421555457912253,16.361598080826724,0.7851863874345549,1.4476309947643986,-0.04395604395604391,24.847374847374848,21.794871794871796,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:37:58.516,33.734476892543235,-0.4416055846422339,-0.44258289703315884,8.259157617224277,15.146706034323676,0.8032366492146596,1.4295807329842938,-0.04287676609105185,24.652014652014653,21.733821733821735,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:03.519,33.73298837538985,-0.44171029668411865,-0.442478184991274,8.370332056995794,14.995571138586458,0.8086517277486903,1.3988952879581151,-0.042484301412872794,23.846153846153847,21.05006105006105,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:08.516,33.73383895662036,-0.4416404886561955,-0.44254799301919723,8.420402987885254,14.893015316479053,0.7797713089005244,1.4656812565445034,-0.04326923076923068,24.236874236874236,22.112332112332112,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:13.521,33.7325630847746,-0.4416404886561955,-0.4424432809773124,8.450106082480696,14.785061819523895,0.7797713089005244,1.4349958115183246,-0.04317111459968603,24.297924297924297,22.295482295482294,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:18.522,33.734476892543235,-0.4416055846422339,-0.4425130890052356,8.468988764044946,14.722365750138401,0.7797713089005244,1.4783164397905775,-0.04238618524332814,23.650793650793652,21.294261294261293,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:23.521,33.734902183158496,-0.44167539267015704,-0.44258289703315884,8.481718661728706,14.667143384388263,0.7761612565445026,1.4747063874345558,-0.0429748822605965,24.04151404151404,20.72039072039072,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:28.518,33.73596540969663,-0.44171029668411865,-0.4425130890052356,8.490841755068733,14.602371286215167,0.8068467015706814,1.454851099476438,-0.04218995290423862,24.285714285714285,22.722832722832724,100.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09 15:38:33.516,-0.7878508647575844,-0.4417801047120419,-0.4426178010471204,8.483415981419872,1.5267115704004421,0.7833813612565461,1.413335497382198,-0.044642857142857144,24.065934065934066,22.844932844932845,0.0,0.0,0.0,35.0,N/A,1.0,0.0,0.0,1.0,0.0,0.0,0.0
